COUNTRY,YEAR,DEBT_TOTAL,DEBT_RATIO,NOMINAL_GDP,NOMINAL_GDP_GROWTH,REAL_GDP,REAL_GDP_GROWTH,POTENTIAL_GDP,POTENTIAL_GDP_GROWTH,GDP_DEFLATOR_PCH,EA_GDP_DEFLATOR_PCH,PRIMARY_BALANCE,STRUCTURAL_PRIMARY_BALANCE,FISCAL_BALANCE,STOCK_FLOW,PRIMARY_EXPENDITURE_SHARE,PENSION_BALANCE,PROPERTY_INCOME,AGEING_COST,IMPLICIT_INTEREST_RATE,INTEREST_RATE_ST,INTEREST_RATE_LT,EXR_EUR,EXR_USD,ESM_REPAYMENT,BOND_REPAYMENT,DEBT_ST_SHARE,DEBT_LT_MATURING_SHARE,DEBT_LT_MATURING_AVG_SHARE,DEBT_DOMESTIC_SHARE,DEBT_EUR_SHARE,FWD_RATE_3M10Y,FWD_RATE_10Y10Y,FWD_INFL_5Y5Y,BUDGET_BALANCE_ELASTICITY
IRL,2034,,,,,,,,1.8322664082342808,,,,,,,,,0.0,12.846261934653203,,,,,,1.48,0.433006266,,,,,,,,,
IRL,2035,,,,,,,,1.827448564488937,,,,,,,,,0.0,12.963736267077731,,,,,,,5.073519876,,,,,,,,,
IRL,2036,,,,,,,,1.824548679658116,,,,,,,,,0.0,13.096485882807205,,,,,,,0.541257833,,,,,,,,,
IRL,2037,,,,,,,,1.8232262086818771,,,,,,,,,0.0,13.246267286026256,,,,,,,6.696571813,,,,,,,,,
IRL,2038,,,,,,,,1.7845035395647315,,,,,,,,,0.0,13.310990172395591,,,,,,,0.0,,,,,,,,,
IRL,2039,,,,,,,,1.7343683005256276,,,,,,,,,0.0,13.428372296916676,,,,,,,0.0,,,,,,,,,
IRL,2040,,,,,,,,1.6682107943675861,,,,,,,,,0.0,13.554632979525742,,,,,,,0.527834639,,,,,,,,,
IRL,2041,,,,,,,,1.571108324685656,,,,,,,,,0.0,13.691052257114979,,,,,,,3.578796793,,,,,,,,,
IRL,2042,,,,,,,,1.4923959845107166,,,,,,,,,0.0,13.833493731137061,,,,,,1.6,0.079915637,,,,,,,,,
IRL,2043,,,,,,,,1.410923943043481,,,,,,,,,0.0,14.06687418273602,,,,,,,3.334148252,,,,,,,,,
IRL,2044,,,,,,,,1.3381593730952082,,,,,,,,,0.0,14.186946177277084,,,,,,,0.086601253,,,,,,,,,
IRL,2045,,,,,,,,1.2808350374862876,,,,,,,,,0.0,14.375594825350126,,,,,,,9.857846643,,,,,,,,,
IRL,2046,,,,,,,,1.2190957409307441,,,,,,,,,0.0,14.563150504849823,,,,,,,0.0,,,,,,,,,
IRL,2047,,,,,,,,1.1961856361678662,,,,,,,,,0.0,14.754766589649474,,,,,,,0.095789647,,,,,,,,,
IRL,2048,,,,,,,,1.2073535207946222,,,,,,,,,0.0,14.99930277021264,,,,,,,0.0,,,,,,,,,
IRL,2049,,,,,,,,1.2241643900503947,,,,,,,,,0.0,15.085650787023651,,,,,,,0.25980376,,,,,,,,,
IRL,2050,,,,,,,,1.247422606591401,,,,,,,,,0.0,15.222607347111728,,,,,,,7.951103549,,,,,,,,,
IRL,2051,,,,,,,,1.2675736828856459,,,,,,,,,0.0,15.358849906454651,,,,,,,0.086601253,,,,,,,,,
IRL,2052,,,,,,,,1.2822346132650706,,,,,,,,,0.0,15.48913614182349,,,,,,,0.0,,,,,,,,,
IRL,2053,,,,,,,,1.2923734376330187,,,,,,,,,0.0,15.614078511664086,,,,,,,0.0,,,,,,,,,
IRL,2054,,,,,,,,1.3137284435583179,,,,,,,,,0.0,15.806425024065426,,,,,,,0.0,,,,,,,,,
IRL,2055,,,,,,,,1.340231358410081,,,,,,,,,0.0,15.831731132715015,,,,,,,0.0,,,,,,,,,
IRL,2056,,,,,,,,1.3505671563995014,,,,,,,,,0.0,15.92300507857373,,,,,,,0.0,,,,,,,,,
IRL,2057,,,,,,,,1.3547421063038272,,,,,,,,,0.0,16.00981487010855,,,,,,,0.0,,,,,,,,,
IRL,2058,,,,,,,,1.3643521485999552,,,,,,,,,0.0,16.101132221678572,,,,,,,0.0,,,,,,,,,
IRL,2059,,,,,,,,1.3475224502716678,,,,,,,,,0.0,16.192997039493694,,,,,,,0.0,,,,,,,,,
IRL,2060,,,,,,,,1.3319717051623008,,,,,,,,,0.0,16.356807714500693,,,,,,,0.0,,,,,,,,,
IRL,2061,,,,,,,,1.3022776611310103,,,,,,,,,0.0,16.328171642738635,,,,,,,0.0,,,,,,,,,
IRL,2062,,,,,,,,1.2689624894757292,,,,,,,,,0.0,16.382045787003996,,,,,,,0.0,,,,,,,,,
IRL,2063,,,,,,,,1.2243197232710927,,,,,,,,,0.0,16.43837629854302,,,,,,,0.086601253,,,,,,,,,
IRL,2064,,,,,,,,1.1756560677782055,,,,,,,,,0.0,16.514346890724266,,,,,,,0.086601253,,,,,,,,,
IRL,2065,,,,,,,,1.1340912584809406,,,,,,,,,0.0,16.677942671452453,,,,,,,0.0,,,,,,,,,
IRL,2066,,,,,,,,1.0922284916043552,,,,,,,,,0.0,16.66631032783916,,,,,,,0.0,,,,,,,,,
IRL,2067,,,,,,,,1.045409660858435,,,,,,,,,0.0,16.729164658749244,,,,,,,0.0,,,,,,,,,
IRL,2068,,,,,,,,0.9945056003803201,,,,,,,,,0.0,16.79415540570235,,,,,,,0.0,,,,,,,,,
IRL,2069,,,,,,,,0.9434918955580869,,,,,,,,,0.0,16.85843905830745,,,,,,,0.0,,,,,,,,,
IRL,2070,,,,,,,,0.8939140954407514,,,,,,,,,0.0,16.921819813212345,,,,,,,0.0,,,,,,,,,
ITA,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.12896276522838193,0.10773485070911573,0.10369342322093307,0.9996060679504847,0.0,3.859178181818182,4.977525454545454,2.3463090909090907,0.544
ITA,2022,,,,,,,,,,,,,,,,,0.0,24.334900672842444,,,,,,,,,,,,,,,,
ITA,2023,2863.4,137.3104,2085.376,6.242466296388005,1788.713,0.9206922137608542,1768.870610394669,1.143186496238724,5.273214421661554,5.975178673606574,-3.6210743,-4.5159,-7.390707,-48.91,51.4106428,,0.0,24.053926209416737,2.8500579,3.490090281361799,4.28325,1.0,1.081268627,,83.498595009,,,,,,,,,
ITA,2024,2982.2,138.6244,2151.305,3.16149222010802,1805.46432339224,0.9365014617906953,1787.300008253058,1.0418737102696918,2.2043557012681347,3.0885606759257334,-0.4547164,-1.0503,-4.4258339,23.58,47.5726004,,0.0,24.0929845046715,2.9835059,3.7029694322684272,3.8158000000000003,1.0,1.071481699,,364.434225093,,,,,,,,,
ITA,2025,3137.2,141.6909,2214.105,2.9191583713141567,1825.28739975843,1.0979489380850804,1807.105083322999,1.1081002058126233,1.8014396819314937,2.1086455792519887,-0.5422848,-1.1271,-4.6815032,51.3,47.5312377,,0.0,24.066254047208417,3.0730884,,,1.0,1.06627,,252.588786,,,,,,,,,
ITA,2026,,,,,1836.736454767982,0.6272467015915995,1824.498242140639,0.962487404753265,,,,,,,,,0.0,24.069322242827784,,,,,,,261.14227775,,,,,,,,,
ITA,2027,,,,,1845.658306526268,0.48574479670862036,1839.48892360969,0.821633100148289,,,,,,,,,0.0,24.186489723986032,,,,,,,172.042693481,,,,,,,,,
ITA,2028,,,,,1852.756876977229,0.38460913517199824,1852.756876977229,0.721284765417507,,,,,,,,,0.0,24.238196337393465,,,,,,,208.317500368,,,,,,,,,
ITA,2029,,,,,,,,0.6397029819710921,,,,,,,,,0.0,24.25648192821745,,,,,,,143.619274052,,,,,,,,,
ITA,2030,,,,,,,,0.5783669729781671,,,,,,,,,0.0,24.399332073624976,,,,,,,159.627473,,,,,,,,,
ITA,2031,,,,,,,,0.5427902662438712,,,,,,,,,0.0,24.53069869819348,,,,,,,116.2587051,,,,,,,,,
ITA,2032,,,,,,,,0.5384863895733433,,,,,,,,,0.0,24.71240291689703,,,,,,,82.36574,,,,,,,,,
ITA,2033,,,,,,,,0.5709688707717229,,,,,,,,,0.0,24.807091551126035,,,,,,,111.266973843,,,,,,,,,
ITA,2034,,,,,,,,0.6457512376441487,,,,,,,,,0.0,24.9117699378358,,,,,,,38.499600425000004,,,,,,,,,
ITA,2035,,,,,,,,0.7586114509572427,,,,,,,,,0.0,24.967625957021923,,,,,,,40.227270000000004,,,,,,,,,
ITA,2036,,,,,,,,0.8810311563082962,,,,,,,,,0.0,25.0288444139872,,,,,,,31.770000000000003,,,,,,,,,
ITA,2037,,,,,,,,1.012560665675125,,,,,,,,,0.0,25.005061917642877,,,,,,,53.437841000000006,,,,,,,,,
ITA,2038,,,,,,,,1.1120025976108325,,,,,,,,,0.0,25.031327909801753,,,,,,,25.777188391,,,,,,,,,
ITA,2039,,,,,,,,1.2246125963901742,,,,,,,,,0.0,25.011611562109028,,,,,,,30.251265,,,,,,,,,
ITA,2040,,,,,,,,1.3518366510939315,,,,,,,,,0.0,25.02881811768039,,,,,,,38.297255,,,,,,,,,
ITA,2041,,,,,,,,1.3598562229557665,,,,,,,,,0.0,25.005905220955682,,,,,,,30.962435,,,,,,,,,
ITA,2042,,,,,,,,1.3725773579523532,,,,,,,,,0.0,25.007715871820608,,,,,,,0.23,,,,,,,,,
ITA,2043,,,,,,,,1.3672920051285775,,,,,,,,,0.0,24.969717447114242,,,,,,,9.100000000000001,,,,,,,,,
ITA,2044,,,,,,,,1.3697121980413822,,,,,,,,,0.0,24.949044327783415,,,,,,,19.730829,,,,,,,,,
ITA,2045,,,,,,,,1.3788360337671213,,,,,,,,,0.0,24.873222204964527,,,,,,,15.35,,,,,,,,,
ITA,2046,,,,,,,,1.3886529799053287,,,,,,,,,0.0,24.808485621177553,,,,,,,18.540325,,,,,,,,,
ITA,2047,,,,,,,,1.4033508919409252,,,,,,,,,0.0,24.696026948174826,,,,,,,18.740969,,,,,,,,,
ITA,2048,,,,,,,,1.4233278124343194,,,,,,,,,0.0,24.59958355939958,,,,,,,19.782254,,,,,,,,,
ITA,2049,,,,,,,,1.406747952622136,,,,,,,,,0.0,24.45206977817547,,,,,,,17.998238303,,,,,,,,,
ITA,2050,,,,,,,,1.3953760949405463,,,,,,,,,0.0,24.33210341836056,,,,,,,15.834623,,,,,,,,,
ITA,2051,,,,,,,,1.3774730774543527,,,,,,,,,0.0,24.181758553353372,,,,,,,25.558492303,,,,,,,,,
ITA,2052,,,,,,,,1.3605534929993466,,,,,,,,,0.0,24.059840424851963,,,,,,,9.10243,,,,,,,,,
ITA,2053,,,,,,,,1.3443961549872863,,,,,,,,,0.0,23.914708163161716,,,,,,,8.8,,,,,,,,,
ITA,2054,,,,,,,,1.3540690310403263,,,,,,,,,0.0,23.790275374732886,,,,,,,0.0,,,,,,,,,
ITA,2055,,,,,,,,1.3575531739140851,,,,,,,,,0.0,23.63951198756453,,,,,,,0.0,,,,,,,,,
ITA,2056,,,,,,,,1.3580861906212935,,,,,,,,,0.0,23.513559467550067,,,,,,,0.0,,,,,,,,,
ITA,2057,,,,,,,,1.3575420462394672,,,,,,,,,0.0,23.366898986002536,,,,,,,1.0,,,,,,,,,
ITA,2058,,,,,,,,1.3494013682600863,,,,,,,,,0.0,23.257686940320244,,,,,,,0.5,,,,,,,,,
ITA,2059,,,,,,,,1.3380605187633527,,,,,,,,,0.0,23.11030671655027,,,,,,,0.0,,,,,,,,,
ITA,2060,,,,,,,,1.3297622655902872,,,,,,,,,0.0,23.01454489989007,,,,,,,0.25,,,,,,,,,
ITA,2061,,,,,,,,1.3157759280440562,,,,,,,,,0.0,22.904793998229074,,,,,,,0.0,,,,,,,,,
ITA,2062,,,,,,,,1.2964473538920789,,,,,,,,,0.0,22.829068427593107,,,,,,,0.25,,,,,,,,,
ITA,2063,,,,,,,,1.279767327383989,,,,,,,,,0.0,22.72821567818108,,,,,,,0.5,,,,,,,,,
ITA,2064,,,,,,,,1.257424159541066,,,,,,,,,0.0,22.683031197467347,,,,,,,0.0,,,,,,,,,
ITA,2065,,,,,,,,1.229932412468887,,,,,,,,,0.0,22.59874109518926,,,,,,,0.0,,,,,,,,,
ITA,2066,,,,,,,,1.1998381558347397,,,,,,,,,0.0,22.588269379668176,,,,,,,0.0,,,,,,,,,
ITA,2067,,,,,,,,1.166251451084594,,,,,,,,,0.0,22.595705381912282,,,,,,,9.633214,,,,,,,,,
ITA,2068,,,,,,,,1.1324154325059652,,,,,,,,,0.0,22.6344470747988,,,,,,,0.0,,,,,,,,,
ITA,2069,,,,,,,,1.10263127853933,,,,,,,,,0.0,22.625027543895712,,,,,,,0.0,,,,,,,,,
ITA,2070,,,,,,,,1.0702518334920879,,,,,,,,,0.0,22.654627655507223,,,,,,,0.0,,,,,,,,,
LTU,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.00019126612579494355,0.1012704174228675,0.08606636773999758,1.0,0.0,1.3928800102667855,3.4459240909090916,2.3463090909090907,0.399
LTU,2022,,,,,,,,,,,,,,,,,0.0,14.762247510777025,,,,,,,,,,,,,,,,
LTU,2023,27.56,38.2822,71.98618,6.7465501640505465,47.14524,-0.33610102098691197,48.21631186593292,2.849511621870149,7.1065363565983475,5.975178673606574,-0.2017332,0.6846,-0.7956388,1.313,37.6057464,,0.0,15.002298267211096,1.6653312,,2.8800000000000003,1.0,1.081268627,,0.0,,,,,,,,,
LTU,2024,29.23,38.9249,75.1003,4.3259970177609075,48.1083115659392,2.0427758262323126,49.43951303722515,2.53690322622222,2.2375191790091176,3.0885606759257334,-1.1145912,-0.0402,-1.8301745,0.3,39.6191524,,0.0,15.355461501095888,1.9500976,3.115266777824094,2.88,1.0,1.071481699,,2.85,,,,,,,,,
LTU,2025,32.75,41.6063,78.71426,4.81217784749195,49.50562518608081,2.9045160278102777,50.56660835531655,2.2797459943482146,1.8538159190452985,2.1086455792519887,-1.3014196,-0.5012,-2.1684857,1.81,39.7886803,,0.0,15.699311034620845,2.3347276,,,1.0,1.06627,,2.725,,,,,,,,,
LTU,2026,,,,,50.86770769473014,2.751369169724782,51.58933564395814,2.022534874111348,,,,,,,,,0.0,15.968813052639089,,,,,,,2.4109999999999996,,,,,,,,,
LTU,2027,,,,,51.95322934293729,2.13400936940511,52.31914759633236,1.4146566209167544,,,,,,,,,0.0,16.088947489454473,,,,,,,2.445,,,,,,,,,
LTU,2028,,,,,52.99375406818456,2.0028104862912066,52.99375406818456,1.2894064655967208,,,,,,,,,0.0,16.26339105645982,,,,,,,1.758,,,,,,,,,
LTU,2029,,,,,,,,1.3195975253618115,,,,,,,,,0.0,16.436701101557013,,,,,,,1.495,,,,,,,,,
LTU,2030,,,,,,,,1.349680786429184,,,,,,,,,0.0,16.61441936703899,,,,,,,1.55,,,,,,,,,
LTU,2031,,,,,,,,1.3774550554124638,,,,,,,,,0.0,16.79959258506765,,,,,,,0.0,,,,,,,,,
LTU,2032,,,,,,,,1.4007191389252762,,,,,,,,,0.0,16.989453786513856,,,,,,,1.329,,,,,,,,,
LTU,2033,,,,,,,,1.4172718435812475,,,,,,,,,0.0,17.176103633411614,,,,,,,1.25,,,,,,,,,
LTU,2034,,,,,,,,1.4249119759940023,,,,,,,,,0.0,17.3357233816489,,,,,,,0.0,,,,,,,,,
LTU,2035,,,,,,,,1.4243133804807546,,,,,,,,,0.0,17.49861046103825,,,,,,,1.2,,,,,,,,,
LTU,2036,,,,,,,,1.433403299182205,,,,,,,,,0.0,17.639976372881055,,,,,,,0.0,,,,,,,,,
LTU,2037,,,,,,,,1.4508502281136515,,,,,,,,,0.0,17.741550250527226,,,,,,,0.0,,,,,,,,,
LTU,2038,,,,,,,,1.371204490585626,,,,,,,,,0.0,17.838605643212574,,,,,,,0.0,,,,,,,,,
LTU,2039,,,,,,,,1.2780196974668643,,,,,,,,,0.0,17.935041086040368,,,,,,,0.0,,,,,,,,,
LTU,2040,,,,,,,,1.1673696634640254,,,,,,,,,0.0,18.0155472827474,,,,,,,0.0,,,,,,,,,
LTU,2041,,,,,,,,1.095976803866872,,,,,,,,,0.0,18.1106668955175,,,,,,,0.0,,,,,,,,,
LTU,2042,,,,,,,,1.034419002125608,,,,,,,,,0.0,18.210677553369905,,,,,,,0.0,,,,,,,,,
LTU,2043,,,,,,,,1.0018537685740156,,,,,,,,,0.0,18.298823385735414,,,,,,,0.0,,,,,,,,,
LTU,2044,,,,,,,,0.9764574896670841,,,,,,,,,0.0,18.38103254490062,,,,,,,0.0,,,,,,,,,
LTU,2045,,,,,,,,0.951995091310688,,,,,,,,,0.0,18.459198653036438,,,,,,,0.0,,,,,,,,,
LTU,2046,,,,,,,,0.9222048426875133,,,,,,,,,0.0,18.540256077687594,,,,,,,0.0,,,,,,,,,
LTU,2047,,,,,,,,0.8818788239646165,,,,,,,,,0.0,18.620091254379684,,,,,,,0.75,,,,,,,,,
LTU,2048,,,,,,,,0.8317653761902257,,,,,,,,,0.0,18.70027318909436,,,,,,,0.0,,,,,,,,,
LTU,2049,,,,,,,,0.7342253982686446,,,,,,,,,0.0,18.784352306698025,,,,,,,0.85,,,,,,,,,
LTU,2050,,,,,,,,0.6413624867541068,,,,,,,,,0.0,18.87452020085822,,,,,,,1.75,,,,,,,,,
LTU,2051,,,,,,,,0.5533866796235825,,,,,,,,,0.0,18.972294411450942,,,,,,,0.75,,,,,,,,,
LTU,2052,,,,,,,,0.46893483475409314,,,,,,,,,0.0,19.075034709738976,,,,,,,0.0,,,,,,,,,
LTU,2053,,,,,,,,0.39678030624648786,,,,,,,,,0.0,19.174523393942792,,,,,,,0.0,,,,,,,,,
LTU,2054,,,,,,,,0.3368983199573077,,,,,,,,,0.0,19.277513231055107,,,,,,,0.0,,,,,,,,,
LTU,2055,,,,,,,,0.2909706870714166,,,,,,,,,0.0,19.38030690230334,,,,,,,0.0,,,,,,,,,
LTU,2056,,,,,,,,0.26216463822147285,,,,,,,,,0.0,19.479829398039552,,,,,,,0.0,,,,,,,,,
LTU,2057,,,,,,,,0.2593044079058544,,,,,,,,,0.0,19.56886321103802,,,,,,,0.0,,,,,,,,,
LTU,2058,,,,,,,,0.2707940512114593,,,,,,,,,0.0,19.639657706650482,,,,,,,0.0,,,,,,,,,
LTU,2059,,,,,,,,0.3011094515381556,,,,,,,,,0.0,19.690107736197,,,,,,,0.0,,,,,,,,,
LTU,2060,,,,,,,,0.3424171806952667,,,,,,,,,0.0,19.728976946852033,,,,,,,0.0,,,,,,,,,
LTU,2061,,,,,,,,0.38283485126518024,,,,,,,,,0.0,19.760452143127726,,,,,,,0.0,,,,,,,,,
LTU,2062,,,,,,,,0.41982801109485335,,,,,,,,,0.0,19.77175964884703,,,,,,,0.0,,,,,,,,,
LTU,2063,,,,,,,,0.4597152167340144,,,,,,,,,0.0,19.773512143556697,,,,,,,0.0,,,,,,,,,
LTU,2064,,,,,,,,0.5048347804811528,,,,,,,,,0.0,19.758960884136293,,,,,,,0.0,,,,,,,,,
LTU,2065,,,,,,,,0.5531388937817012,,,,,,,,,0.0,19.729067193760468,,,,,,,0.0,,,,,,,,,
LTU,2066,,,,,,,,0.6017256686599137,,,,,,,,,0.0,19.680973908541958,,,,,,,0.0,,,,,,,,,
LTU,2067,,,,,,,,0.6428320616854624,,,,,,,,,0.0,19.618102785614653,,,,,,,0.0,,,,,,,,,
LTU,2068,,,,,,,,0.6690012325505807,,,,,,,,,0.0,19.548552103582146,,,,,,,0.0,,,,,,,,,
LTU,2069,,,,,,,,0.674188607489703,,,,,,,,,0.0,19.474438203233174,,,,,,,0.0,,,,,,,,,
LTU,2070,,,,,,,,0.6605174507797655,,,,,,,,,0.0,19.40385263205574,,,,,,,0.0,,,,,,,,,
LUX,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.09821506625586333,-0.03956439675572991,-0.03956439675572991,0.0,0.8999861007228005,2.3098349286818625,3.3779240909090915,2.3463090909090907,0.462
LUX,2022,,,,,,,,,,,,,,,,0.5877733674775936,0.0,15.657009078667505,,,,,,,,,,,,,,,,
LUX,2023,20.36,25.6696,79.30962,2.296714777696085,63.87488,-1.095729758496622,65.63547001859526,1.8269759855824796,3.4300284085828636,5.975178673606574,-0.9497208,0.2895,-1.2519918,0.19,47.7937848,0.17725567502986905,0.0,15.804734712407306,1.2501804,3.7533565063371035,2.9665,1.0,1.081268627,,0.0,,,,,,,,,
LUX,2024,22.65,27.0713,83.65698,5.481504009223603,64.793116682047,1.437555236185184,66.8550418565784,1.8580987347810884,3.9866334258942038,3.0885606759257334,-1.3271849,0.0977,-1.6989411,0.867,47.9481166,0.06178917700112585,0.0,15.832000883053174,1.5276193,4.032221696239171,2.812,1.0,1.071481699,,0.198927029,,,,,,,,,
LUX,2025,24.98,28.4681,87.73331,4.872671712509824,66.27016834348301,2.2796428649731526,68.05019138842435,1.7876729991581852,2.535242380631253,2.1086455792519887,-1.5032474,-0.2948,-1.9363782,0.63,48.3106897,-0.017926439232409663,0.0,15.751245216171979,1.6779245,,,1.0,1.06627,,1.915962127,,,,,,,,,
LUX,2026,,,,,68.09923918091492,2.7600214140874213,69.307852730598,1.8481378472472443,,,,,,,,-0.09788989898989797,0.0,15.68425803380451,,,,,,,1.930908638,,,,,,,,,
LUX,2027,,,,,69.99887491872796,2.789510955866037,70.6145752258404,1.8853888033750987,,,,,,,,-0.19654423076923067,0.0,15.68358344125089,,,,,,,2.03,,,,,,,,,
LUX,2028,,,,,71.98315573045858,2.83473243539194,71.98315573045858,1.93809918170742,,,,,,,,-0.300134810710988,0.0,15.773273948524901,,,,,,,0.833727429,,,,,,,,,
LUX,2029,,,,,,,,1.9190106856486906,,,,,,,,-0.4266992882562288,0.0,15.917806408351545,,,,,,,1.25,,,,,,,,,
LUX,2030,,,,,,,,1.8295233263805708,,,,,,,,-0.5878111587982815,0.0,16.102689729517568,,,,,,,1.0,,,,,,,,,
LUX,2031,,,,,,,,1.7093696227426258,,,,,,,,-0.7485584092792053,0.0,16.290142392398252,,,,,,,2.595,,,,,,,,,
LUX,2032,,,,,,,,1.5982820935744202,,,,,,,,-0.9060688550840652,0.0,16.48765770031897,,,,,,,1.525,,,,,,,,,
LUX,2033,,,,,,,,1.5359932577155189,,,,,,,,-1.0615699922660458,0.0,16.68080149161546,,,,,,,1.25,,,,,,,,,
LUX,2034,,,,,,,,1.5622356340054864,,,,,,,,-1.2123450336071695,0.0,16.875564362110936,,,,,,,0.013192425,,,,,,,,,
LUX,2035,,,,,,,,1.681847669531927,,,,,,,,-1.345824334053276,0.0,17.0483816206315,,,,,,,0.00383091,,,,,,,,,
LUX,2036,,,,,,,,1.7895401400753115,,,,,,,,-1.4645492371705977,0.0,17.213423229738588,,,,,,,0.152192425,,,,,,,,,
LUX,2037,,,,,,,,1.875761722452059,,,,,,,,-1.5827551701134084,0.0,17.378627227452917,,,,,,,0.033309,,,,,,,,,
LUX,2038,,,,,,,,1.99149705636597,,,,,,,,-1.6855420141116095,0.0,17.54135623846081,,,,,,,0.0,,,,,,,,,
LUX,2039,,,,,,,,2.128733864601247,,,,,,,,-1.7771490147783258,0.0,17.693192900045016,,,,,,,0.0,,,,,,,,,
LUX,2040,,,,,,,,2.249161748201766,,,,,,,,-1.8647402597402607,0.0,17.836352503372087,,,,,,,0.0,,,,,,,,,
LUX,2041,,,,,,,,2.2265502088437747,,,,,,,,-1.9619479048697634,0.0,17.990147186622103,,,,,,,0.025,,,,,,,,,
LUX,2042,,,,,,,,2.1897141375055593,,,,,,,,-2.067648017381858,0.0,18.1443804477076,,,,,,,1.265,,,,,,,,,
LUX,2043,,,,,,,,2.1438805592628345,,,,,,,,-2.1690563086548487,0.0,18.30011104045166,,,,,,,2.05,,,,,,,,,
LUX,2044,,,,,,,,2.110826638494432,,,,,,,,-2.279384384384384,0.0,18.456788895556024,,,,,,,0.0,,,,,,,,,
LUX,2045,,,,,,,,2.0594885113083095,,,,,,,,-2.393795093795095,0.0,18.62053754773796,,,,,,,0.011,,,,,,,,,
LUX,2046,,,,,,,,2.021913504969148,,,,,,,,-2.515956561922364,0.0,18.7827825359506,,,,,,,0.025,,,,,,,,,
LUX,2047,,,,,,,,1.9862919607981473,,,,,,,,-2.643522878720569,0.0,18.949425973717773,,,,,,,0.0,,,,,,,,,
LUX,2048,,,,,,,,1.9085499298410717,,,,,,,,-2.788047008547009,0.0,19.128170699708043,,,,,,,0.0,,,,,,,,,
LUX,2049,,,,,,,,1.8544382952908152,,,,,,,,-2.9419991772932956,0.0,19.317471985433322,,,,,,,0.0,,,,,,,,,
LUX,2050,,,,,,,,1.7957254932316804,,,,,,,,-3.1150832012678276,0.0,19.5206810708124,,,,,,,0.0,,,,,,,,,
LUX,2051,,,,,,,,1.7370042161830173,,,,,,,,-3.305051546391754,0.0,19.736952039540494,,,,,,,0.0,,,,,,,,,
LUX,2052,,,,,,,,1.6841314959673768,,,,,,,,-3.509937430990064,0.0,19.960597200502043,,,,,,,0.0,,,,,,,,,
LUX,2053,,,,,,,,1.624378356666304,,,,,,,,-3.725546874999999,0.0,20.198341172034194,,,,,,,0.0,,,,,,,,,
LUX,2054,,,,,,,,1.571256586631648,,,,,,,,-3.9543537881384996,0.0,20.449957344608894,,,,,,,0.0,,,,,,,,,
LUX,2055,,,,,,,,1.529013049553136,,,,,,,,-4.19788811651771,0.0,20.709416035034245,,,,,,,0.0,,,,,,,,,
LUX,2056,,,,,,,,1.488137779062506,,,,,,,,-4.453676470588235,0.0,20.97778542633166,,,,,,,0.0,,,,,,,,,
LUX,2057,,,,,,,,1.4572925233914353,,,,,,,,-4.7241427247451355,0.0,21.262546254599332,,,,,,,0.0,,,,,,,,,
LUX,2058,,,,,,,,1.431635770507652,,,,,,,,-4.9952941176470596,0.0,21.546925823236293,,,,,,,0.0,,,,,,,,,
LUX,2059,,,,,,,,1.4057670034312777,,,,,,,,-5.279220554272518,0.0,21.840077878847026,,,,,,,0.0,,,,,,,,,
LUX,2060,,,,,,,,1.3829247001808005,,,,,,,,-5.5776130653266325,0.0,22.145843933590342,,,,,,,0.0,,,,,,,,,
LUX,2061,,,,,,,,1.3608076437271086,,,,,,,,-5.875646772886849,0.0,22.45486954394432,,,,,,,0.0,,,,,,,,,
LUX,2062,,,,,,,,1.342718511739426,,,,,,,,-6.172311912225707,0.0,22.762501528717905,,,,,,,0.0,,,,,,,,,
LUX,2063,,,,,,,,1.3309297300633653,,,,,,,,-6.456777047522749,0.0,23.065355667195547,,,,,,,0.0,,,,,,,,,
LUX,2064,,,,,,,,1.3161933329637399,,,,,,,,-6.720313034971877,0.0,23.35115764516962,,,,,,,0.0,,,,,,,,,
LUX,2065,,,,,,,,1.299121522662642,,,,,,,,-6.966968047337279,0.0,23.62662103355905,,,,,,,0.0,,,,,,,,,
LUX,2066,,,,,,,,1.280837238374914,,,,,,,,-7.200634738771768,0.0,23.89869614324874,,,,,,,0.0,,,,,,,,,
LUX,2067,,,,,,,,1.261395472373764,,,,,,,,-7.4205523513753295,0.0,24.159430407132,,,,,,,0.0,,,,,,,,,
LUX,2068,,,,,,,,1.2377446568783104,,,,,,,,-7.630676691729322,0.0,24.418303545715354,,,,,,,0.0,,,,,,,,,
LUX,2069,,,,,,,,1.2159511519848571,,,,,,,,-7.830817727840202,0.0,24.66774616579564,,,,,,,0.0,,,,,,,,,
LUX,2070,,,,,,,,1.1944638428446857,,,,,,,,-8.024893145161293,0.0,24.913148382781184,,,,,,,0.0,,,,,,,,,
LVA,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.023031198570119638,0.08762705923589205,0.08878009546099053,1.0,0.0,3.5119640909090917,3.9973795454545455,2.3463090909090907,0.378
LVA,2022,,,,,,,,,,,,,,,,,0.0,16.965376293059496,,,,,,,,,,,,,,,,
